gene	oe_lof_upper	oe_lof_upper_bin
OOEP	1.6970e+00	8
ANKRD60	1.6980e+00	8
MT1F	1.6980e+00	8
RXFP4	1.6980e+00	8
CTB-167G5.5	1.6980e+00	8
CD52	1.6980e+00	8
C5AR1	1.6980e+00	8
ELP5	1.6980e+00	8
AP000889.3	1.6990e+00	8
TRIM49C	1.6990e+00	8
ZNF140	1.6990e+00	8
C1orf168	1.6990e+00	8
CEACAM18	1.6990e+00	8
ZNF648	1.6990e+00	8
CCDC59	1.6990e+00	8
GALP	1.7000e+00	8
TMED1	1.7000e+00	8
CMTM2	1.7000e+00	8
ZNF280A	1.7010e+00	8
RBP1	1.7010e+00	8
AADACL3	1.7010e+00	8
OR2F2	1.7010e+00	8
NXNL1	1.7010e+00	8
FPR2	1.7010e+00	8
C11orf45	1.7010e+00	8
DAOA	1.7010e+00	8
ZNF705A	1.7010e+00	8
MSR1	1.7010e+00	8
C16orf89	1.7020e+00	8
C5orf48	1.7020e+00	8
DNAL4	1.7020e+00	8
MVD	1.7020e+00	8
COX6B2	1.7020e+00	8
PSKH2	1.7020e+00	8
XAF1	1.7020e+00	8
PTPLA	1.7020e+00	8
AP000758.1	1.7020e+00	8
GRXCR1	1.7020e+00	8
SDPR	1.7020e+00	8
MRPL52	1.7020e+00	8
PTRH2	1.7030e+00	8
MOB3A	1.7030e+00	8
C5orf58	1.7030e+00	8
COMT	1.7030e+00	8
CMC4	1.7030e+00	8
RP13-512J5.1	1.7030e+00	8
CNBD1	1.7040e+00	8
PPY	1.7040e+00	8
GKN1	1.7040e+00	8
C5orf49	1.7040e+00	8
C22orf34	1.7040e+00	8
RP4-758J18.2	1.7040e+00	8
MTHFSD	1.7050e+00	8
C2orf68	1.7050e+00	8
C18orf56	1.7050e+00	8
AGMO	1.7050e+00	8
CSN3	1.7050e+00	8
PKIB	1.7050e+00	8
PYY	1.7050e+00	8
NKG2-E	1.7050e+00	8
TCTEX1D4	1.7050e+00	8
APITD1	1.7060e+00	8
APITD1-CORT	1.7060e+00	8
RCN3	1.7060e+00	8
THEM6	1.7060e+00	8
CPLX4	1.7070e+00	8
GPR15	1.7070e+00	8
OR2A14	1.7070e+00	8
NKX1-2	1.7070e+00	8
MZT1	1.7070e+00	8
ZNF549	1.7070e+00	8
GPR55	1.7070e+00	8
ZNF700	1.7080e+00	8
PLA2G7	1.7080e+00	8
PRSS57	1.7080e+00	8
SPAG16	1.7080e+00	8
LIPT1	1.7080e+00	8
XXcos-LUCA11.5	1.7090e+00	8
HIST1H1D	1.7100e+00	8
ACTRT3	1.7100e+00	8
CSNK2A3	1.7100e+00	8
C16orf13	1.7100e+00	8
GALR3	1.7100e+00	8
WFDC11	1.7110e+00	8
GAST	1.7110e+00	8
NEURL2	1.7110e+00	8
CIDEA	1.7110e+00	8
AC005609.1	1.7110e+00	8
TSSK1B	1.7110e+00	8
EFCAB4A	1.7110e+00	8
SPACA5	1.7120e+00	8
CRYBB3	1.7120e+00	8
GNA14	1.7120e+00	8
GNG4	1.7120e+00	8
RHBDD1	1.7120e+00	8
IZUMO4	1.7130e+00	8
AC132216.1	1.7130e+00	8
HOXB13	1.7130e+00	8
TMEM256	1.7130e+00	8
IQCG	1.7130e+00	8
SLC16A13	1.7130e+00	8
GTF2H5	1.7140e+00	8
SMIM15	1.7140e+00	8
CSN1S1	1.7140e+00	8
GLYAT	1.7140e+00	8
PDZK1	1.7140e+00	8
NDUFA6	1.7140e+00	8
DEFB128	1.7150e+00	8
LRRC3	1.7150e+00	8
IL31	1.7150e+00	8
C6orf100	1.7150e+00	8
PTGDR2	1.7150e+00	8
TCN1	1.7150e+00	8
FADS6	1.7150e+00	8
WFDC1	1.7160e+00	8
C14orf64	1.7160e+00	8
TRIM52	1.7160e+00	8
OR8H3	1.7160e+00	8
RARRES2	1.7160e+00	8
ADM5	1.7160e+00	8
C3orf65	1.7160e+00	8
LCN2	1.7160e+00	8
ZNF814	1.7170e+00	8
TREML2	1.7170e+00	8
LRRC10B	1.7170e+00	8
ZNF117	1.7170e+00	8
MBL2	1.7170e+00	8
ANKRD22	1.7180e+00	8
CCDC107	1.7180e+00	8
APOA2	1.7180e+00	8
SPESP1	1.7180e+00	8
FAM213A	1.7180e+00	8
HINT2	1.7180e+00	8
RPS19BP1	1.7190e+00	8
TMEM150B	1.7190e+00	8
RPEL1	1.7190e+00	8
EPSTI1	1.7190e+00	8
LIPI	1.7190e+00	8
AKR1C4	1.7190e+00	8
AL050302.1	1.7190e+00	8
MGST1	1.7200e+00	8
TPRG1	1.7200e+00	8
CCL23	1.7200e+00	8
SERPINA5	1.7200e+00	8
TSSC4	1.7200e+00	8
WFDC12	1.7200e+00	8
MORN2	1.7200e+00	8
RGPD3	1.7200e+00	8
SCRG1	1.7210e+00	8
XRCC3	1.7210e+00	8
LEFTY1	1.7210e+00	8
HCFC1R1	1.7220e+00	8
OR5AK2	1.7220e+00	8
MRPS34	1.7220e+00	8
ACN9	1.7220e+00	8
SSX4B	1.7220e+00	8
MAGEC3	1.7220e+00	8
AMY2B	1.7230e+00	8
C21orf62	1.7230e+00	8
OR2AE1	1.7230e+00	8
PRR4	1.7230e+00	8
HES2	1.7230e+00	8
SLX1B	1.7230e+00	8
PROX2	1.7240e+00	8
RGPD6	1.7240e+00	8
SURF1	1.7240e+00	8
C12orf71	1.7240e+00	8
RP11-47I22.3	1.7240e+00	8
CBWD6	1.7250e+00	8
RP11-944C7.1	1.7250e+00	8
APOL1	1.7250e+00	8
NUDT16L1	1.7250e+00	8
AP003774.4	1.7250e+00	8
HSD17B2	1.7250e+00	8
SSSCA1	1.7250e+00	8
TEX13B	1.7250e+00	8
ZNF121	1.7250e+00	8
FAM136A	1.7250e+00	8
SPANXN1	1.7250e+00	8
LRRC14B	1.7250e+00	8
RD3	1.7260e+00	8
UCN3	1.7260e+00	8
S100B	1.7260e+00	8
SMR3A	1.7260e+00	8
VAMP5	1.7260e+00	8
DNAJC4	1.7270e+00	8
STOML3	1.7270e+00	8
C9orf173	1.7270e+00	8
TXN2	1.7270e+00	8
C14orf79	1.7270e+00	8
LYZL1	1.7270e+00	8
IL17C	1.7270e+00	8
TMSB15A	1.7280e+00	8
SAPCD1	1.7280e+00	8
DYNAP	1.7280e+00	8
SAC3D1	1.7290e+00	8
CD1E	1.7290e+00	8
AC092675.3	1.7290e+00	8
AC026407.1	1.7290e+00	8
CDC42EP1	1.7290e+00	8
IL37	1.7290e+00	8
ZNF124	1.7300e+00	8
IZUMO3	1.7300e+00	8
PROZ	1.7300e+00	8
MRPS10	1.7300e+00	8
CCDC96	1.7300e+00	8
SLC22A18AS	1.7300e+00	8
AC009365.3	1.7300e+00	8
SLC7A13	1.7300e+00	8
POLR3G	1.7300e+00	8
VIPR1	1.7300e+00	8
OR13G1	1.7310e+00	8
PHLDA2	1.7310e+00	8
DEPDC4	1.7310e+00	8
KLRG2	1.7310e+00	8
OR11A1	1.7320e+00	8
RP11-180C1.1	1.7320e+00	8
ART1	1.7320e+00	8
C20orf141	1.7320e+00	8
CHST13	1.7320e+00	8
MRFAP1L1	1.7320e+00	8
GRP	1.7330e+00	8
MS4A2	1.7330e+00	8
KIR3DL3	1.7330e+00	8
MFSD7	1.7330e+00	8
SYCE1L	1.7330e+00	8
PF4	1.7330e+00	8
RP11-661C8.3	1.7330e+00	8
TMSB15B	1.7330e+00	8
UGT2B15	1.7330e+00	8
PROL1	1.7330e+00	8
C22orf24	1.7340e+00	8
OR5W2	1.7340e+00	8
DHRS1	1.7350e+00	8
BCL2L10	1.7350e+00	8
RFPL4A	1.7350e+00	8
PAEP	1.7350e+00	8
C12orf77	1.7350e+00	8
OR56A1	1.7350e+00	8
RPRM	1.7350e+00	8
C11orf94	1.7350e+00	8
PPAPDC2	1.7350e+00	8
FAM86B2	1.7360e+00	8
PLA2G2E	1.7360e+00	8
NEIL2	1.7360e+00	8
TACR3	1.7360e+00	8
PATE2	1.7360e+00	8
TUSC1	1.7360e+00	8
TMEM158	1.7370e+00	8
AC092964.1	1.7370e+00	8
AC007204.1	1.7370e+00	8
ASGR1	1.7370e+00	8
LACRT	1.7370e+00	8
APH1B	1.7370e+00	8
UCP3	1.7370e+00	8
HIST1H4J	1.7370e+00	8
ECHDC3	1.7370e+00	8
RETNLB	1.7370e+00	8
IFI27	1.7370e+00	8
MIIP	1.7370e+00	8
KRTAP10-4	1.7370e+00	8
OR52D1	1.7370e+00	8
SMR3B	1.7370e+00	8
LYPD1	1.7380e+00	8
PSORS1C2	1.7380e+00	8
LSM2	1.7380e+00	8
IL36G	1.7380e+00	8
OST4	1.7380e+00	8
SPATA6L	1.7390e+00	8
POTEB2	1.7390e+00	8
ZNF229	1.7390e+00	8
NTN5	1.7390e+00	8
CRCP	1.7390e+00	8
RP11-497E19.2	1.7390e+00	8
GJB4	1.7390e+00	8
GJB6	1.7390e+00	8
C2orf50	1.7390e+00	8
ATG12	1.7400e+00	8
RP11-343C2.9	1.7400e+00	8
AC114783.1	1.7400e+00	8
HYI	1.7400e+00	8
APOLD1	1.7400e+00	8
FBXO36	1.7400e+00	8
AC004076.7	1.7400e+00	8
HTN1	1.7400e+00	8
TMED5	1.7410e+00	8
OR1A1	1.7410e+00	8
RP11-166B2.1	1.7410e+00	8
H2BFWT	1.7410e+00	8
NPPA	1.7410e+00	8
SENP8	1.7410e+00	8
AC002472.13	1.7410e+00	8
OR5C1	1.7420e+00	8
OR6N1	1.7420e+00	8
SULT1A4	1.7420e+00	8
C11orf35	1.7420e+00	8
LENG1	1.7420e+00	8
SLCO1B7	1.7420e+00	8
UGT1A10	1.7420e+00	8
APIP	1.7420e+00	8
CTD-2203A3.1	1.7420e+00	8
CEBPZ-AS1	1.7420e+00	8
PPP1R1C	1.7420e+00	8
OR10H2	1.7420e+00	8
CNTF	1.7430e+00	8
ZFP2	1.7430e+00	8
SMIM2	1.7430e+00	8
RP11-171N4.2	1.7430e+00	8
ODF3L1	1.7430e+00	8
SPATA31A2	1.7430e+00	8
C8orf86	1.7440e+00	8
CTF1	1.7440e+00	8
MYADML2	1.7440e+00	8
AC002365.1	1.7440e+00	8
AC008686.1	1.7440e+00	8
RP11-451M19.3	1.7440e+00	8
ATXN7L3B	1.7440e+00	8
GSTO1	1.7450e+00	8
PCDHB13	1.7450e+00	8
RP11-706O15.1	1.7450e+00	8
OSTN	1.7450e+00	8
GGTLC2	1.7450e+00	8
AC093802.1	1.7450e+00	8
MROH5	1.7450e+00	8
CLC	1.7460e+00	8
ZNF222	1.7460e+00	8
TRAPPC2	1.7460e+00	8
TMEM27	1.7460e+00	8
CD70	1.7460e+00	8
CLDN23	1.7460e+00	8
RP11-362K2.2	1.7460e+00	8
SPANXN3	1.7460e+00	8
LINC00998	1.7470e+00	8
RESP18	1.7470e+00	8
SIRPG	1.7470e+00	8
GLIPR1	1.7470e+00	8
TMPRSS11B	1.7470e+00	8
TMEM37	1.7480e+00	8
LILRA2	1.7480e+00	8
C3orf55	1.7480e+00	8
CCL8	1.7480e+00	8
THAP2	1.7480e+00	8
TMA7	1.7480e+00	8
LGALS7	1.7480e+00	8
OR2F1	1.7480e+00	8
PSPN	1.7490e+00	8
KRTAP4-11	1.7490e+00	8
KRTAP5-11	1.7490e+00	8
C9orf57	1.7490e+00	8
VMAC	1.7490e+00	8
OR6C76	1.7490e+00	8
FKBP1C	1.7490e+00	8
SELK	1.7490e+00	8
C5orf66	1.7490e+00	8
LNP1	1.7490e+00	8
AC106876.2	1.7490e+00	8
ANGPTL7	1.7500e+00	8
ZNF582	1.7500e+00	8
C11orf65	1.7500e+00	8
LY86	1.7500e+00	8
TUSC5	1.7500e+00	8
GAL	1.7500e+00	8
CLDN14	1.7510e+00	8
CCL11	1.7510e+00	8
MYL2	1.7510e+00	8
PGBD3	1.7510e+00	8
RP11-1021N1.1	1.7510e+00	8
ARHGAP8	1.7510e+00	8
OR5J2	1.7510e+00	8
CCL13	1.7520e+00	8
NPY4R	1.7520e+00	8
CTD-2370N5.3	1.7520e+00	8
OR6B1	1.7520e+00	8
TMEM176B	1.7530e+00	8
C1orf115	1.7530e+00	8
CCL14	1.7530e+00	8
FAM166B	1.7530e+00	8
SNN	1.7530e+00	8
IL33	1.7530e+00	8
OR5R1	1.7530e+00	8
CCL26	1.7540e+00	8
TTC23	1.7540e+00	8
MMACHC	1.7550e+00	8
ZNF284	1.7550e+00	8
ZNF30	1.7550e+00	8
TRNP1	1.7550e+00	8
C11orf24	1.7560e+00	8
PRRG3	1.7560e+00	8
RGS9BP	1.7560e+00	8
OIP5	1.7560e+00	8
C1orf122	1.7560e+00	8
ZNF714	1.7560e+00	8
FAM109A	1.7560e+00	8
MYL12A	1.7560e+00	8
NCMAP	1.7560e+00	8
B3GALT5	1.7570e+00	8
PINX1	1.7570e+00	8
FBXO48	1.7570e+00	8
TMEM196	1.7570e+00	8
EFCAB9	1.7570e+00	8
G0S2	1.7570e+00	8
COX6A1	1.7570e+00	8
C11orf44	1.7570e+00	8
C11orf91	1.7570e+00	8
RP11-343C2.12	1.7570e+00	8
C17orf89	1.7570e+00	8
CALML6	1.7570e+00	8
C6orf223	1.7570e+00	8
APOC3	1.7570e+00	8
IGIP	1.7570e+00	8
BLVRB	1.7580e+00	8
SHISA8	1.7580e+00	8
TMEM129	1.7580e+00	8
HEBP1	1.7580e+00	8
AL590708.2	1.7580e+00	8
SPATA31A1	1.7580e+00	8
PLD6	1.7580e+00	8
AC110615.1	1.7580e+00	8
GIPR	1.7580e+00	8
C22orf46	1.7580e+00	8
PHGR1	1.7590e+00	8
AC002553.1	1.7590e+00	8
ZNF43	1.7590e+00	8
ZNF254	1.7590e+00	8
TRIQK	1.7590e+00	8
GEMIN6	1.7590e+00	8
DEFB105A	1.7590e+00	8
AC135048.1	1.7600e+00	8
FBXO27	1.7600e+00	8
ZNF610	1.7600e+00	8
AC023590.1	1.7600e+00	8
CSH1	1.7600e+00	8
TREML4	1.7600e+00	8
TRIM61	1.7600e+00	8
GIMAP6	1.7600e+00	8
DDC8	1.7600e+00	8
SLC25A52	1.7600e+00	8
CRIP1	1.7610e+00	8
MS4A14	1.7610e+00	8
OR2G6	1.7610e+00	8
MMP8	1.7610e+00	8
SPDYE2B	1.7610e+00	8
PKIA	1.7610e+00	8
OR4F17	1.7610e+00	8
UQCR10	1.7610e+00	8
PGLYRP4	1.7610e+00	8
RNF224	1.7610e+00	8
PRKRIP1	1.7610e+00	8
NPVF	1.7620e+00	8
ATPIF1	1.7630e+00	8
PKD1L2	1.7630e+00	9
CNPY4	1.7640e+00	9
METTL20	1.7640e+00	9
LHB	1.7640e+00	9
TOMM7	1.7640e+00	9
DLEU2L	1.7640e+00	9
C4orf46	1.7640e+00	9
WFDC9	1.7640e+00	9
SCO2	1.7640e+00	9
LY6G6C	1.7640e+00	9
A3GALT2	1.7640e+00	9
ST20	1.7640e+00	9
RP1-228P16.5	1.7650e+00	9
TRIM73	1.7650e+00	9
SNTN	1.7650e+00	9
C1orf194	1.7650e+00	9
KRTAP29-1	1.7650e+00	9
CLNK	1.7660e+00	9
PGAM2	1.7660e+00	9
COMMD8	1.7660e+00	9
LPAR4	1.7660e+00	9
ZNF443	1.7660e+00	9
C1orf68	1.7660e+00	9
LSM3	1.7660e+00	9
TYW1B	1.7660e+00	9
BPIFA3	1.7670e+00	9
RP11-849H4.2	1.7670e+00	9
OR2W3	1.7670e+00	9
CDC42EP2	1.7670e+00	9
LSMEM2	1.7670e+00	9
CTXN3	1.7670e+00	9
MPV17L	1.7670e+00	9
AL031590.1	1.7670e+00	9
AC018867.2	1.7680e+00	9
C19orf69	1.7680e+00	9
HNRNPCL1	1.7680e+00	9
TNFRSF6B	1.7690e+00	9
TEDDM1	1.7690e+00	9
C8orf22	1.7690e+00	9
LGALS16	1.7690e+00	9
MTNR1A	1.7690e+00	9
CLPS	1.7700e+00	9
CYSLTR2	1.7700e+00	9
METTL23	1.7700e+00	9
MRP63	1.7700e+00	9
C22orf39	1.7700e+00	9
SPRR4	1.7700e+00	9
AURKAIP1	1.7700e+00	9
OGFOD2	1.7700e+00	9
OR4K5	1.7710e+00	9
HOGA1	1.7710e+00	9
C9orf47	1.7710e+00	9
SPINK13	1.7710e+00	9
LAMTOR5	1.7710e+00	9
KCTD14	1.7710e+00	9
FBXO17	1.7710e+00	9
AMH	1.7710e+00	9
NDUFA13	1.7720e+00	9
NIT2	1.7720e+00	9
ACSF3	1.7720e+00	9
C22orf26	1.7720e+00	9
OR1Q1	1.7720e+00	9
GZMH	1.7730e+00	9
SIRT4	1.7730e+00	9
ZNF728	1.7730e+00	9
PCP4	1.7730e+00	9
FAM26F	1.7730e+00	9
REG3G	1.7730e+00	9
C10orf131	1.7740e+00	9
S100A8	1.7740e+00	9
MAGEB16	1.7740e+00	9
RP11-1085N6.3	1.7740e+00	9
RIPPLY1	1.7740e+00	9
PDHA2	1.7740e+00	9
C22orf43	1.7750e+00	9
TNFAIP8L2	1.7750e+00	9
C19orf35	1.7750e+00	9
RP11-712L6.5	1.7750e+00	9
TAS2R3	1.7750e+00	9
RP11-187E13.1	1.7760e+00	9
RP11-321F6.1	1.7760e+00	9
C19orf45	1.7760e+00	9
BOLA1	1.7770e+00	9
CLDND2	1.7770e+00	9
ORAI1	1.7770e+00	9
TCTA	1.7770e+00	9
AC136604.1	1.7770e+00	9
REP15	1.7770e+00	9
MIOX	1.7770e+00	9
OR2H2	1.7770e+00	9
LRRC19	1.7770e+00	9
SYT15	1.7770e+00	9
CCRL2	1.7770e+00	9
CXorf28	1.7780e+00	9
NRN1L	1.7780e+00	9
OR5D18	1.7780e+00	9
ASB13	1.7780e+00	9
CYP1A1	1.7780e+00	9
CTB-186H2.3	1.7780e+00	9
UCN2	1.7790e+00	9
RFNG	1.7790e+00	9
INSL5	1.7790e+00	9
TEX12	1.7790e+00	9
KPRP	1.7800e+00	9
CCDC70	1.7800e+00	9
CPO	1.7800e+00	9
COX16	1.7800e+00	9
KRTAP26-1	1.7800e+00	9
AC010336.1	1.7800e+00	9
CCDC115	1.7800e+00	9
AGAP7	1.7800e+00	9
BSND	1.7800e+00	9
OPN1MW	1.7800e+00	9
TNFAIP8L3	1.7800e+00	9
KRTAP10-9	1.7800e+00	9
OR52L1	1.7800e+00	9
UPK3A	1.7810e+00	9
IFITM1	1.7810e+00	9
FRG2	1.7810e+00	9
RP11-571M6.15	1.7810e+00	9
RP11-10J21.3	1.7810e+00	9
CCL18	1.7820e+00	9
KIR3DL1	1.7820e+00	9
FGF3	1.7820e+00	9
MRAP	1.7820e+00	9
TNP1	1.7820e+00	9
TNP2	1.7820e+00	9
NPBWR2	1.7830e+00	9
POP7	1.7830e+00	9
OR9G1	1.7830e+00	9
ZNF594	1.7830e+00	9
MGMT	1.7830e+00	9
ZNF556	1.7830e+00	9
TLDC1	1.7840e+00	9
C8orf12	1.7840e+00	9
SCN4B	1.7840e+00	9
CCDC179	1.7840e+00	9
ZBED2	1.7840e+00	9
C20orf85	1.7840e+00	9
AL049829.1	1.7840e+00	9
MRPL14	1.7840e+00	9
FAM86A	1.7850e+00	9
KHDC1	1.7850e+00	9
HINT3	1.7850e+00	9
PROKR1	1.7850e+00	9
PROSER2	1.7850e+00	9
XCL2	1.7850e+00	9
ZNF727	1.7850e+00	9
CYYR1	1.7850e+00	9
ZNF844	1.7850e+00	9
C22orf42	1.7850e+00	9
ATP5EP2	1.7860e+00	9
KB-1507C5.2	1.7860e+00	9
PLA2G2D	1.7860e+00	9
FCRL6	1.7860e+00	9
HTR5A-AS1	1.7860e+00	9
ZCCHC16	1.7860e+00	9
HCST	1.7860e+00	9
AC103809.2	1.7860e+00	9
C7orf50	1.7870e+00	9
MS4A12	1.7870e+00	9
PGLYRP1	1.7870e+00	9
C5orf28	1.7870e+00	9
LYZ	1.7870e+00	9
DAND5	1.7870e+00	9
AP5S1	1.7870e+00	9
UCP1	1.7880e+00	9
FAM109B	1.7880e+00	9
ZNF479	1.7880e+00	9
ZSCAN5D	1.7880e+00	9
APOL3	1.7880e+00	9
RP6-24A23.6	1.7880e+00	9
CCDC78	1.7880e+00	9
SULT1A3	1.7890e+00	9
NMBR	1.7890e+00	9
ANKRD20A1	1.7890e+00	9
LYZL2	1.7890e+00	9
C2orf53	1.7900e+00	9
AQP12B	1.7900e+00	9
SMPDL3A	1.7900e+00	9
ATP5E	1.7900e+00	9
SMIM5	1.7900e+00	9
LEMD1	1.7900e+00	9
CTD-2014B16.3	1.7910e+00	9
ZNF586	1.7910e+00	9
GTSF1L	1.7910e+00	9
RETN	1.7910e+00	9
CDNF	1.7910e+00	9
OR2A5	1.7910e+00	9
ADIRF	1.7910e+00	9
C12orf23	1.7910e+00	9
GAL3ST3	1.7920e+00	9
TMEM155	1.7920e+00	9
SFTA2	1.7920e+00	9
AC111200.1	1.7920e+00	9
B3GNT9	1.7920e+00	9
MPV17	1.7920e+00	9
TREM2	1.7930e+00	9
ECSCR	1.7930e+00	9
TMEM167A	1.7930e+00	9
NAT2	1.7930e+00	9
HRK	1.7930e+00	9
WFDC10B	1.7930e+00	9
CGB1	1.7930e+00	9
CAPS	1.7930e+00	9
CDCP2	1.7940e+00	9
PRM3	1.7940e+00	9
PDGFRL	1.7950e+00	9
RNASE10	1.7950e+00	9
ENPP7	1.7950e+00	9
TPRX1	1.7950e+00	9
RNF181	1.7950e+00	9
B3GNTL1	1.7950e+00	9
C17orf100	1.7950e+00	9
C3orf52	1.7950e+00	9
RDH14	1.7950e+00	9
ANKRD66	1.7950e+00	9
C8orf4	1.7960e+00	9
AGAP10	1.7960e+00	9
RP13-672B3.2	1.7960e+00	9
KRT32	1.7960e+00	9
FAM174A	1.7960e+00	9
AC006538.4	1.7960e+00	9
NAT14	1.7960e+00	9
HIST1H4F	1.7960e+00	9
OR5T3	1.7960e+00	9
C9orf169	1.7970e+00	9
OR10A4	1.7970e+00	9
TMEM212	1.7970e+00	9
FAM72C	1.7970e+00	9
LAPTM4B	1.7970e+00	9
LL22NC03-75H12.2	1.7970e+00	9
PAGE3	1.7970e+00	9
KLRK1	1.7970e+00	9
TIMM8B	1.7970e+00	9
ZNF665	1.7970e+00	9
SLC31A2	1.7970e+00	9
C2CD4D	1.7980e+00	9
CER1	1.7980e+00	9
PCDHB7	1.7980e+00	9
GPR18	1.7980e+00	9
POTED	1.7980e+00	9
ZNF737	1.7980e+00	9
TNFRSF10C	1.7980e+00	9
AP002956.1	1.7980e+00	9
AC064874.1	1.7990e+00	9
COX14	1.7990e+00	9
PIR	1.7990e+00	9
OR4N2	1.7990e+00	9
C10orf67	1.7990e+00	9
MCCD1	1.7990e+00	9
INCA1	1.7990e+00	9
GYPB	1.8000e+00	9
PSG11	1.8000e+00	9
PRSS58	1.8010e+00	9
ZNF487	1.8010e+00	9
AAED1	1.8010e+00	9
PPP1R27	1.8010e+00	9
G6PC2	1.8010e+00	9
OR5M1	1.8010e+00	9
CTXN2	1.8020e+00	9
OR1B1	1.8020e+00	9
OR51T1	1.8020e+00	9
S100A11	1.8020e+00	9
RP11-113D6.10	1.8020e+00	9
ACP1	1.8020e+00	9
OMP	1.8020e+00	9
HIST1H3I	1.8020e+00	9
OR6M1	1.8020e+00	9
ZNHIT3	1.8030e+00	9
AP001631.10	1.8030e+00	9
ACKR4	1.8030e+00	9
POU5F2	1.8030e+00	9
RP1-32I10.10	1.8030e+00	9
C7orf33	1.8030e+00	9
AL035588.1	1.8030e+00	9
C3orf14	1.8040e+00	9
CCL22	1.8040e+00	9
CBR3	1.8040e+00	9
AC005008.2	1.8040e+00	9
GAGE2C	1.8040e+00	9
TSHB	1.8050e+00	9
C16orf95	1.8050e+00	9
SPATC1L	1.8050e+00	9
CLRN1	1.8050e+00	9
RNASE12	1.8050e+00	9
NUDT8	1.8050e+00	9
HIGD1C	1.8060e+00	9
S100A14	1.8060e+00	9
SLC10A5	1.8060e+00	9
PSMG4	1.8060e+00	9
ZNF587B	1.8060e+00	9
C6orf99	1.8060e+00	9
KRTAP21-1	1.8060e+00	9
OR5K3	1.8060e+00	9
LAGE3	1.8060e+00	9
FAM154B	1.8060e+00	9
POTEB	1.8070e+00	9
RP11-315D16.2	1.8070e+00	9
KLRC2	1.8070e+00	9
CKLF-CMTM1	1.8070e+00	9
TMEM258	1.8070e+00	9
GOLGA8A	1.8070e+00	9
PRKCDBP	1.8070e+00	9
AL031666.2	1.8070e+00	9
PDE6H	1.8070e+00	9
AC011308.1	1.8070e+00	9
RAX2	1.8070e+00	9
SPANXN4	1.8070e+00	9
TIMM23B	1.8080e+00	9
NIPSNAP3A	1.8080e+00	9
STATH	1.8080e+00	9
AMTN	1.8080e+00	9
C10orf126	1.8080e+00	9
BLOC1S5	1.8080e+00	9
AC025287.1	1.8080e+00	9
SDSL	1.8080e+00	9
OPTC	1.8090e+00	9
ZNF93	1.8090e+00	9
OR51Q1	1.8090e+00	9
CST11	1.8090e+00	9
JMJD8	1.8090e+00	9
RDH13	1.8090e+00	9
RP11-113D6.6	1.8090e+00	9
C12orf36	1.8090e+00	9
C20orf202	1.8090e+00	9
KRTAP10-2	1.8100e+00	9
HINT1	1.8100e+00	9
GPR39	1.8100e+00	9
PRAMEF2	1.8100e+00	9
HAMP	1.8100e+00	9
TCEAL2	1.8100e+00	9
C19orf40	1.8110e+00	9
SFR1	1.8110e+00	9
AF165138.7	1.8110e+00	9
TBC1D28	1.8110e+00	9
SLC22A31	1.8110e+00	9
HSF2BP	1.8120e+00	9
TMEM223	1.8120e+00	9
SDHAF2	1.8120e+00	9
C17orf102	1.8120e+00	9
AL354993.1	1.8120e+00	9
TMIE	1.8120e+00	9
PABPC1L2A	1.8120e+00	9
ZNF547	1.8130e+00	9
KRTAP4-6	1.8130e+00	9
AC131097.4	1.8130e+00	9
COMMD5	1.8130e+00	9
GINS2	1.8130e+00	9
C2orf27A	1.8130e+00	9
RSAD2	1.8130e+00	9
AC003002.4	1.8130e+00	9
KRTAP5-2	1.8140e+00	9
TMEM45B	1.8140e+00	9
OR1N2	1.8140e+00	9
TAAR2	1.8140e+00	9
BRI3	1.8140e+00	9
C21orf37	1.8140e+00	9
OR5T2	1.8140e+00	9
AC106873.4	1.8150e+00	9
C1orf185	1.8150e+00	9
FCN1	1.8150e+00	9
MANBAL	1.8150e+00	9
OTOL1	1.8150e+00	9
LRRC66	1.8150e+00	9
DNAJC24	1.8150e+00	9
ZNF616	1.8150e+00	9
CCL1	1.8160e+00	9
CDRT15L2	1.8160e+00	9
CTD-2600O9.1	1.8160e+00	9
LINC01098	1.8160e+00	9
PQLC3	1.8160e+00	9
RP11-167N24.6	1.8160e+00	9
RP11-215A19.2	1.8160e+00	9
AC068987.1	1.8160e+00	9
MRPL20	1.8170e+00	9
C20ORF135	1.8170e+00	9
OR10Q1	1.8170e+00	9
PLA2G2F	1.8170e+00	9
C7orf71	1.8170e+00	9
C14orf182	1.8170e+00	9
TRIM49	1.8170e+00	9
OR4K17	1.8170e+00	9
S100A3	1.8170e+00	9
RP4-576H24.4	1.8180e+00	9
CCL5	1.8180e+00	9
CFHR2	1.8180e+00	9
RP11-126K1.2	1.8180e+00	9
C12orf68	1.8180e+00	9
C8orf59	1.8180e+00	9
CRYGA	1.8180e+00	9
TMEM114	1.8180e+00	9
CITED4	1.8180e+00	9
GPR78	1.8180e+00	9
S100P	1.8180e+00	9
SSX7	1.8180e+00	9
AP000708.1	1.8190e+00	9
OR12D3	1.8190e+00	9
IL18BP	1.8190e+00	9
TSPAN19	1.8190e+00	9
RP11-17M16.1	1.8190e+00	9
ASCL2	1.8190e+00	9
CEA	1.8190e+00	9
CACNG1	1.8190e+00	9
FAM69C	1.8190e+00	9
PTER	1.8190e+00	9
COMMD2	1.8190e+00	9
